date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
2015-04-15,Demopolis,NA,NA,NA,11,,14.5,,,36,20,4,3.5,,,,,,,
2015-04-16,IPR,NA,NA,NA,11,1,13,,,37,19.5,4,3.5,,,,,,,
2015-04-19,EMG,NA,NA,NA,12.2,,16,,,35.2,21.1,4.9,2.6,,,,,,,
2015-04-20,PIEPOLI,NA,NA,NA,10,,15,,,38,20,4,3,,,,,,,
2015-04-20,EUROMEDIA,NA,NA,NA,12.7,,13.8,,,35.6,20.8,4.5,2.7,,,,,,,
2015-04-21,DATAMEDIA,NA,NA,NA,12.4,,14.9,,,35.9,20.4,3.9,2.4,,,,,,,
2015-04-22,SWG,NA,NA,NA,15.5,,13,,,38.1,18.5,3.3,3.9,,,,,,,
2015-04-22,IXE,NA,NA,NA,12.6,,13.6,,,36.5,19.8,3.9,4.9,,,,,,,
2015-04-26,EMG,NA,NA,NA,12.1,,15.5,,,34.5,22.5,4.8,2.9,,,,,,,
2015-04-27,PIEPOLI,NA,NA,NA,10,,15,,,37.5,20.5,4,3,,,,,,,
2015-04-27,EUROMEDIA,NA,NA,NA,12.7,,14,,,35.5,21,4.5,2.8,,,,,,,
2015-04-28,SWG,NA,NA,NA,14.2,,13.5,,,37.7,19,3.6,3.2,,,,,,,
2015-04-28,IXE,NA,NA,NA,12.2,,13.9,,,36.7,19.5,3.8,5,,,,,,,
2015-04-28,DATAMEDIA,NA,NA,NA,12.4,,15,,,35.6,20.7,4,2.2,,,,,,,
2015-05-02,IPR,NA,NA,NA,11,1,13.5,,,35.5,20.5,4.5,3,,,,,,,
2015-05-03,EMG,NA,NA,NA,11.8,,14.8,,,34.8,23.1,4.8,3.3,,,,,,,
2015-05-04,PIEPOLI,NA,NA,NA,10,,15.5,,,38,20.5,4,3,,,,,,,
2015-05-05,DATAMEDIA,NA,NA,NA,12,,15,,,35.9,20.6,4,2.5,,,,,,,
2015-05-06,SWG,NA,NA,NA,14.6,,13,,,38.5,17.9,3.8,3.2,,,,,,,
2015-05-06,IXE,NA,NA,NA,11.8,,13.6,,,36.9,19.7,4,5,,,,,,,
2015-05-09,TECNE,NA,NA,NA,13,0.5,14,,,35,22.5,3.5,3.5,,,,,,,
2015-05-10,IPR,NA,NA,NA,12.5,1,13,,,35.5,23,3.5,2.5,,,,,,,
2015-05-10,EMG,NA,NA,NA,12.5,,14.9,,,34.2,22.8,4.7,3.6,,,,,,,
2015-05-11,PIEPOLI,NA,NA,NA,10,,15.5,,,37.5,21,4,3,,,,,,,
2015-05-12,Demopolis,NA,NA,NA,10.2,,15,,,35,21,4,3.8,,,,,,,
2015-05-12,DATAMEDIA,NA,NA,NA,12.2,,14.8,,,35.8,21,3.9,2.5,,,,,,,
2015-05-13,SWG,NA,NA,NA,13.9,,13.9,,,37.5,18.2,3.9,3.1,,,,,,,
2015-05-13,IXE,NA,NA,NA,11.3,,13.8,,,36.2,19.9,3.9,5.3,,,,,,,
2015-05-18,PIEPOLI,NA,NA,NA,10,,15.5,,,37,21,4,3,,,,,,,
2015-05-31,EMG,NA,NA,NA,12.4,,15.5,,,33.8,23,4.7,3.6,,,,,,,
2015-06-03,SWG,NA,NA,NA,13.9,,16.1,,,35,20.7,4,3,,,,,,,
2015-06-03,IXE,NA,NA,NA,10.1,,14.9,,,35.8,21.2,4.6,6.5,,,,,,,
2015-06-08,PIEPOLI,NA,NA,NA,10.5,,16.5,,,36,22,4,2.5,,,,,,,
2015-06-08,LORIEN,NA,NA,NA,11.4,0.2,14.5,,,35.6,23.3,3.8,3.1,,,,,,,
2015-06-08,IPSOS,NA,NA,NA,12,,14.8,,,32.3,25,4.6,4,,,,,,,
2015-06-08,EUROMEDIA,NA,NA,NA,13.2,,14.6,,,34.5,21.2,4.4,2.8,,,,,,,
2015-06-09,DATAMEDIA,NA,NA,NA,12.3,,15.3,,,34.5,21.9,4.2,2.5,,,,,,,
2015-06-10,SWG,NA,NA,NA,13.7,,16.9,,,34.1,20.8,4.1,3.6,,,,,,,
2015-06-10,IXE,NA,NA,NA,10,,15.1,,,35.6,20.8,4.4,6.1,,,,,,,
2015-06-12,TECNE,NA,NA,NA,12.5,0.5,15,,,33,24,4.5,4,,,,,,,
2015-06-14,IPR,NA,NA,NA,12,1,14,,,34,22,4.5,3.5,,,,,,,
2015-06-15,PIEPOLI,NA,NA,NA,11,,16.5,,,35.5,22,4,2.5,,,,,,,
2015-06-15,EUROMEDIA,NA,NA,NA,13.2,,14.9,,,34,21.5,4.1,2.8,,,,,,,
2015-06-16,DATAMEDIA,NA,NA,NA,12.2,,15.3,,,34.7,21.8,4.2,2.5,,,,,,,
2015-06-17,SWG,NA,NA,NA,14.1,,16,,,34,22.5,4.2,3.5,,,,,,,
2015-06-17,IXE,NA,NA,NA,9.9,,15.9,,,33.8,21.7,4.2,5.5,,,,,,,
2015-06-17,IPSOS,NA,NA,NA,12.4,,14.7,,,31.5,27.5,4.2,4.3,,,,,,,
2015-06-18,DEMOS,NA,NA,NA,14.2,,14,,,32.2,26.1,3.3,3.5,,,,,,,
2015-06-22,PIEPOLI,NA,NA,NA,11,,16.5,,,34.5,23,4,2.5,,,,,,,
2015-06-22,EUROMEDIA,NA,NA,NA,13.7,,14.7,,,33,22.5,4.1,2.7,,,,,,,
2015-06-23,DATAMEDIA,NA,NA,NA,12.5,,15.2,,,34.3,22.3,4.1,2.7,,,,,,,
2015-06-24,SWG,NA,NA,NA,13.8,,16.3,,,33,23.2,4,3.6,,,,,,,
2015-06-24,IXE,NA,NA,NA,9.8,,15.6,,,33.9,22.1,4.1,5.4,,,,,,,
2015-06-26,Demopolis,NA,NA,NA,12,,16,,,32,25,4,3.8,,,,,,,
2015-06-29,TECNE,1000,NA,NA,12.5,0.5,15.5,,,32.5,25,4,3.5,,,,,,,
2015-06-29,PIEPOLI,NA,NA,NA,11,,16.5,,,34,23.5,4,2.5,,,,,,,
2015-06-29,IPR,NA,NA,NA,11,1,14,,,33.5,23,5,3.5,,,,,,,
2015-06-29,EUROMEDIA,NA,NA,NA,13.4,,15,,,32.5,23,4.1,2.8,,,,,,,
2015-06-30,DATAMEDIA,NA,NA,NA,12.3,,15.3,,,34.2,22.4,4.1,2.7,,,,,,,
2015-07-01,SWG,NA,NA,NA,13.9,,16,,,33.3,23.9,3.4,3.4,,,,,,,
2015-07-01,IXE,NA,NA,NA,10.1,,15.3,,,33.7,22.6,3.9,4.7,,,,,,,
2015-07-06,PIEPOLI,NA,NA,NA,11,,16.5,,,33.5,24,4,2.5,,,,,,,
2015-07-06,EUROMEDIA,NA,NA,NA,13.2,,15.1,,,32.1,23.4,4.2,2.7,,,,,,,
2015-07-07,Demopolis,NA,NA,NA,12,,16.2,,,31,26,4,3.7,,,,,,,
2015-07-07,DATAMEDIA,NA,NA,NA,12.2,,15.4,,,33.9,22.6,4.1,2.6,,,,,,,
2015-07-08,SWG,NA,NA,NA,13.9,,16,,,33.3,23.9,3.4,3.4,,,,,,,
2015-07-08,IXE,NA,NA,NA,10.2,0.8,15,,,34,22.5,3.6,4.8,,,,,,,
2015-07-13,PIEPOLI,NA,NA,NA,11,,16.5,,,32.5,24.5,4,2.5,,,,,,,
2015-07-14,DATAMEDIA,NA,NA,NA,12,,15.5,,,33.7,22.9,4,2.7,,,,,,,
2015-07-15,SWG,1500,NA,NA,12.1,,15,,,34.6,24.4,3.8,3.6,,,,,,,
2015-07-15,IXE,NA,NA,NA,10.2,0.7,15.3,,,33.7,23,3.5,5,,,,,,,
2015-07-15,Demopolis,NA,NA,NA,11.5,,16,,,32,26,4,3.8,,,,,,,
2015-07-17,EUROMEDIA,NA,NA,NA,12.7,,15.6,,,32.3,24.4,4.3,2.5,,,,,,,
2015-07-19,EMG,NA,NA,NA,11.6,,15.8,,,31.9,25.4,4.4,4,,,,,,,
2015-07-20,PIEPOLI,NA,NA,NA,10.5,,16,,,33.5,24.5,4,2.5,,,,,,,
2015-07-21,DATAMEDIA,NA,NA,NA,11.8,,15.5,,,33.6,23.3,4,2.6,,,,,,,
2015-07-22,SWG,NA,NA,NA,12.2,,15.8,,,33.2,26,3.3,3.3,,,,,,,
2015-07-22,IXE,NA,NA,NA,10,0.6,15.7,,,33.8,22.8,3.4,5.4,,,,,,,
2015-07-23,LORIEN,NA,NA,NA,11.9,0.4,15.5,,,33.2,24.8,4.1,3,,,,,,,
2015-07-27,PIEPOLI,NA,NA,NA,10,,15.5,,,34,25,4,2.5,,,,,,,
2015-07-27,IPR,NA,NA,NA,10,1,14.5,,,32,24,5,3.5,,,,,,,
2015-07-28,DATAMEDIA,NA,NA,NA,11.5,,15.6,,,33.5,23.3,3.8,2.6,,,,,,,
2015-07-29,SWG,NA,NA,NA,12,,15.1,,,34.3,25.5,3.9,3,,,,,,,
2015-07-29,IXE,NA,NA,NA,10.1,0.4,15.9,,,33.9,23,3.5,5,,,,,,,
2015-08-01,"SCENARI POLITICI",NA,NA,NA,10.9,,16.1,,,29,26.1,4.2,2.9,,,,,,,
2015-08-03,PIEPOLI,NA,NA,NA,10,,15.5,,,34,25.5,4,2.5,,,,,,,
2015-08-05,IXE,NA,NA,NA,10,0.3,15.7,,,33.6,22.7,3.6,4.8,,,,,,,
2015-08-26,IXE,NA,NA,NA,9.9,0.3,15.8,,,33.1,22.5,3.8,4.8,,,,,,,
2015-08-28,EUROMEDIA,400,NA,NA,11.9,,16.5,,,30.6,25.1,3.1,2.5,,,,,,,
2015-08-31,PIEPOLI,400,NA,NA,10,,15.5,,,32.5,25.5,4,2.5,,,,,,,
2015-09-02,IXE,NA,NA,NA,10.2,0.3,15.4,,,33.4,22.6,3.9,4.1,,,,,,,
2015-09-03,SWG,1500,NA,NA,12.6,,16.2,,,34.1,23.7,3.2,3.1,,,,,,,
2015-09-06,EMG,NA,NA,NA,11.6,,15.1,,,32.5,25.9,4.6,3.6,,,,,,,
2015-09-07,PIEPOLI,NA,NA,NA,10,,15,,,33,25.5,4,2.5,,,,,,,
2015-09-07,EUROMEDIA,NA,NA,NA,12.3,,16.4,,,31.2,25,4.1,1.8,,,,,,,
2015-09-08,DATAMEDIA,NA,NA,NA,11.3,,15.7,,,32.8,23.8,3.8,2.5,,,,,,,
2015-09-09,SWG,NA,NA,NA,12.7,,15.1,,,34.6,24,3.6,3.5,,,,,,,
2015-09-09,IXE,NA,NA,NA,10.4,0.3,15.1,,,34,22.5,4,3.9,,,,,,,
2015-09-09,Demopolis,NA,NA,NA,10.6,,16.4,,,33.2,25.8,4,4,,,,,,,
2015-09-10,DEMOS,NA,NA,NA,11.4,,14,,,33.1,26.7,3.5,2.7,,,,,,,
2015-09-12,TECNE,NA,NA,NA,12,0.5,15.5,,,32,27,4,3.5,,,,,,,
2015-09-13,EMG,NA,NA,NA,12,,15.2,,,32.2,26.4,4.6,3,,,,,,,
2015-09-14,PIEPOLI,NA,NA,NA,10,,14.5,,,33,26,4,2.5,,,,,,,
2015-09-14,IPR,NA,NA,NA,11,0.8,14,,,31.5,26,4,3.5,,,,,,,
2015-09-14,EUROMEDIA,NA,NA,NA,12,,15.7,,,31.5,25.1,4,1.8,,,,,,,
2015-09-15,DATAMEDIA,NA,NA,NA,11.4,,15.4,,,32.8,24.3,3.9,2.6,,,,,,,
2015-09-16,SWG,NA,NA,NA,11.8,,16.1,,,34.3,25.5,3.1,3.2,,,,,,,
2015-09-16,IXE,NA,NA,NA,10.8,0.4,14.9,,,34.2,23.1,3.8,3.1,,,,,,,
2015-09-16,IPSOS,NA,NA,NA,12.8,,13.7,,,33.1,27,3.5,3.7,,,,,,,
2015-09-20,EMG,NA,NA,NA,12.2,,15.5,,,32.1,26.7,4.4,2.7,,,,,,,
2015-09-21,PIEPOLI,NA,NA,NA,10,,14,,,33.5,26,4,2.5,,,,,,,
2015-09-21,EUROMEDIA,NA,NA,NA,12.3,,15.4,,,31.6,25.8,4,2,,,,,,,
2015-09-22,DATAMEDIA,NA,NA,NA,11.6,,15,,,32.9,24.8,3.8,2.6,,,,,,,
2015-09-23,SWG,NA,NA,NA,11.6,,15,,,35.8,24.9,3.2,3,,,,,,,
2015-09-23,IXE,NA,NA,NA,10.3,0.5,14.6,,,34.7,24.2,3.4,3,,,,,,,
2015-09-27,LORIEN,NA,NA,NA,11.2,0.4,14.9,,,33.7,25,3.8,2.9,,,,,,,
2015-09-27,EMG,NA,NA,NA,12.5,,15.2,,,32.4,26.5,4.5,2.5,,,,,,,
2015-09-28,PIEPOLI,NA,NA,NA,9.5,,14,,,33.5,26,4,2.5,,,,,,,
2015-09-28,EUROMEDIA,NA,NA,NA,12.5,,15,,,32,26,4.1,2.5,,,,,,,
2015-09-29,DATAMEDIA,NA,NA,NA,11.5,,14.9,,,32.7,25.2,3.8,2.5,,,,,,,
2015-09-30,SWG,NA,NA,NA,11.7,,15.5,,,36,25.5,3.2,2.8,,,,,,,
2015-09-30,IXE,NA,NA,NA,9.6,0.6,14.3,,,35,25.1,3.3,3.1,,,,,,,
2015-10-04,EMG,NA,NA,NA,12.4,,15,,,32.7,26.2,4.5,2.4,,,,,,,
2015-10-05,PIEPOLI,NA,NA,NA,9.5,,13.5,,,33.5,26.5,4,2.5,,,,,,,
2015-10-05,EUROMEDIA,NA,NA,NA,12,,14.8,,,32.6,26.1,4,2.8,,,,,,,
2015-10-06,DATAMEDIA,NA,NA,NA,11.2,,14.8,,,32.9,25.7,3.8,2.6,,,,,,,
2015-10-07,IXE,NA,NA,NA,9.7,0.5,14,,,35.1,24.9,3.2,3.5,,,,,,,
2015-10-08,SWG,NA,NA,NA,12,,15.3,,,35.4,25.3,3.6,3,,,,,,,
2015-10-11,EMG,NA,NA,NA,12.1,,15.2,,,32.9,26.6,4.3,2.1,,,,,,,
2015-10-12,TECNE,NA,NA,NA,11.5,0.5,15,,,33,27.5,4,4,,,,,,,
2015-10-12,PIEPOLI,NA,NA,NA,9.5,,13.5,,,33.5,26.5,4,2.5,,,,,,,
2015-10-12,IPR,NA,NA,NA,11,0.5,14,,,32,28,5,3.5,,,,,,,
2015-10-12,EUROMEDIA,NA,NA,NA,11.8,,14.7,,,31.5,26.6,4.3,3,,,,,,,
2015-10-13,DATAMEDIA,NA,NA,NA,11,,14.6,,,32.8,25.9,3.9,2.6,,,,,,,
2015-10-14,SWG,NA,NA,NA,11.3,,15.5,,,34.7,25.7,3.7,3.4,,,,,,,
2015-10-14,IXE,NA,NA,NA,9.7,1.1,14.3,,,33.9,26,2.8,3.4,,,,,,,
2015-10-15,DEMOS,NA,NA,NA,13.2,,12.5,,,31.8,27.2,4.5,3.1,,,,,,,
2015-10-17,SWG,NA,NA,NA,10.2,,15.8,,,34.4,26.1,4,3.1,,,,,,,
2015-10-17,IXE,NA,NA,NA,9.5,0.8,14.7,,,34.4,26.5,2.8,3.9,,,,,,,
2015-10-18,EMG,NA,NA,NA,11.6,,14.9,,,32.8,27.2,4.5,2.2,,,,,,,
2015-10-19,PIEPOLI,NA,NA,NA,9.5,,13,,,33.5,27,4,2.5,,,,,,,
2015-10-19,EUROMEDIA,NA,NA,NA,12.1,,14.1,,,31.1,27,4.4,2.3,,,,,,,
2015-10-20,DATAMEDIA,NA,NA,NA,11.2,,14.1,,,32.6,26.3,4,2.7,,,,,,,
2015-10-25,EMG,NA,NA,NA,11.6,,14.3,,,32.5,27.1,4.9,2.8,,,,,,,
2015-10-26,PIEPOLI,NA,NA,NA,9.5,,13,,,33,27.5,4,2.5,,,,,,,
2015-10-26,EUROMEDIA,NA,NA,NA,11.7,,14.5,,,31.4,27.2,4.5,2,,,,,,,
2015-10-27,DATAMEDIA,NA,NA,NA,10.8,,14.4,,,32.9,26.5,4.1,2.6,,,,,,,
2015-10-28,SWG,NA,NA,NA,11.2,,15,,,34.7,26.8,3.2,3.1,,,,,,,
2015-10-28,IXE,NA,NA,NA,9.6,0.6,14.8,,,34,26.4,3.1,3.5,,,,,,,
2015-11-01,EMG,NA,NA,NA,11.7,,14.1,,,32.2,27.3,5,3.1,,,,,,,
2015-11-02,PIEPOLI,NA,NA,NA,9.5,,13,,,32.5,27.5,4.5,2.5,,,,,,,
2015-11-02,EUROMEDIA,NA,NA,NA,12.2,,14.3,,,31.2,27,4.6,2.2,,,,,,,
2015-11-03,DATAMEDIA,NA,NA,NA,10.8,,14.1,,,32.5,26.8,4.3,2.6,,,,,,,
2015-11-04,SWG,NA,NA,NA,10.8,,15.6,,,34.3,25.5,4,2.9,,,,,,,
2015-11-04,IXE,NA,NA,NA,9.8,0.4,14.1,,,33.8,27.5,3,2.8,,,,,,,
2015-11-05,INDEX,NA,NA,NA,10.8,,13.5,,,30.7,28.7,5.4,2.5,,,,,,,
2015-11-08,EMG,NA,NA,NA,11.8,,14.4,,,31.6,27.7,4.8,2.8,,,,,,,
2015-11-09,TECNE,NA,NA,NA,12.5,,15,,,30.5,28.5,4.5,3,4.5,,,,,,
2015-11-09,PIEPOLI,NA,NA,NA,9,,14,,,32,27.5,4,2,5.5,,,,,,
2015-11-09,EUROMEDIA,NA,NA,NA,12.5,,14.5,,,31.5,26.5,4.8,2.3,,,,,,,
2015-11-11,SWG,NA,NA,NA,10.3,,15.8,,,33.2,26.4,3.3,2.8,4.5,,,,,,
2015-11-11,IXE,NA,NA,NA,9.1,0.4,14.3,,,34,28.1,3,2.5,,,,,,,
2015-11-11,IPR,NA,NA,NA,12,0.5,14,,,30,28,4.5,3,5,,,,,,
2015-11-14,IPSOS,NA,NA,NA,11.7,,13.5,,,32.9,28.5,4.4,3.3,4.1,,,,,,
2015-11-15,EMG,NA,NA,NA,12,,15.1,,,30.8,27.6,4.9,2.8,,,,,,,
2015-11-16,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,27,4,2,5,,,,,,
2015-11-16,EUROMEDIA,NA,NA,NA,12.6,,14.7,,,31.3,27.2,4.5,2.2,,,,,,,
2015-11-17,Demopolis,NA,NA,NA,10.5,,15.2,,,32,27.5,4.3,3.8,,,,,,,
2015-11-18,SWG,NA,NA,NA,10.8,,16.4,,,32.9,25.1,3.9,3,4.7,,,,,,
2015-11-18,IXE,NA,NA,NA,9.9,0.5,14.1,,,33.9,27.3,3.1,2.8,,,,,,,
2015-11-18,DEMOS,NA,NA,NA,12.8,,14.1,,,31.6,27.4,4,3,5.5,,,,,,
2015-11-22,EMG,NA,NA,NA,12.1,,15.3,,,30.5,27.6,4.9,2.9,,,,,,,
2015-11-23,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,27.5,4,2,5,,,,,,
2015-11-23,IPSOS,NA,NA,NA,11.6,,13.7,,,32.4,28.6,4.3,3.3,3.9,,,,,,
2015-11-23,EUROMEDIA,NA,NA,NA,12.5,,15.1,,,31.5,26.6,4.6,1.8,4,,,,,,
2015-11-24,DATAMEDIA,NA,NA,NA,11,,14.2,,,32.3,27,4.3,2.7,,,,,,,
2015-11-25,SWG,NA,NA,NA,12.4,,16,,,33.6,23.8,4,3.3,4.1,,,,,,
2015-11-25,IXE,NA,NA,NA,10.3,0.3,14.7,,,34,26.6,3.3,2.5,4.5,,,,,,
2015-11-25,CISE,NA,NA,NA,13,,12.7,,,35.6,30.8,3,1.1,2.9,,,,,,
2015-11-29,EMG,NA,NA,NA,12,,15.9,,,30.3,27.9,4.8,2.5,3.5,,,,,,
2015-11-30,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,28,3.5,2,5,,,,,,
2015-11-30,EUROMEDIA,NA,NA,NA,12.4,,15,,,31.6,27,4.5,1.7,3.7,,,,,,
2015-12-03,SWG,NA,NA,NA,11.3,,15.2,,,33.8,25.2,3.4,3.6,4.1,,,,,,
2015-12-03,IXE,NA,NA,NA,10.8,0.3,14.5,,,33.3,26.9,3.6,2.6,5,,,,,,
2015-12-03,EUROMEDIA,NA,NA,NA,12.1,,15.5,,,32,26.4,4.6,1.4,3.5,,,,,,
2015-12-06,EMG,NA,NA,NA,11.9,,16.4,,,30,27.8,4.7,2.4,3.6,,,,,,
2015-12-09,SWG,NA,NA,NA,12,,15.4,,,33.5,24,4.1,3.4,4.4,,,,,,
2015-12-09,IXE,NA,NA,NA,11.4,0.2,14,,,33.1,26.5,4.2,3,4.3,,,,,,
2015-12-09,INDEX,NA,NA,NA,10.8,,14.1,,,30.1,28.6,4.8,2.4,4.2,,,,,,
2015-12-13,EMG,NA,NA,NA,11.9,,16.1,,,30.2,27.7,4.7,2.6,3.6,,,,,,
2015-12-14,PIEPOLI,NA,NA,NA,9.5,,14.5,,,32,28.5,3.5,2,4.5,,,,,,
2015-12-14,EUROMEDIA,NA,NA,NA,12,,16,,,30.5,27.2,4.8,1.6,3.8,,,,,,
2015-12-15,Demopolis,NA,NA,NA,10.4,,15.8,,,31,28,4.3,3.5,4.5,,,,,,
2015-12-16,SWG,NA,NA,NA,13,,15,,,32.9,25.1,3.7,3.2,4,,,,,,
2015-12-16,IXE,NA,NA,NA,10.9,0.2,13.9,,,33.7,26.1,4.5,3.1,4.4,,,,,,
2015-12-17,IPSOS,NA,NA,NA,10.8,,14.3,,,31.2,29.1,4.3,3.9,3.4,,,,,,
2015-12-20,EMG,NA,NA,NA,11.6,,15.9,,,30.8,28.1,4.9,2.5,3.3,,,,,,
2015-12-21,PIEPOLI,NA,NA,NA,9.5,,15,,,32,28.5,3.5,2,4,,,,,,
2015-12-21,EUROMEDIA,NA,NA,NA,11.9,,16.1,,,30.2,27.5,4.9,1.6,3.2,,,,,,
2016-01-03,TECNE,NA,NA,NA,12,0.5,15.5,,,31,29,5,2.5,3,,,,,,
2016-01-04,IPR,NA,NA,NA,10,0.5,14.5,,,30,29,5,3,4,,,,,,
2016-01-07,IXE,NA,NA,NA,11.1,0.4,13.7,,,33.4,26,4.4,3.4,4.3,,,,,,
2016-01-10,EMG,NA,NA,NA,11.4,,16,,,30.8,27.6,5.2,2.4,3.4,,,,,,
2016-01-11,PIEPOLI,NA,NA,NA,9.5,,15.5,,,32,28,3.5,2,4,,,,,,
2016-01-12,EUROMEDIA,NA,NA,NA,11.1,,15.8,,,30,26.7,5.2,2,3.6,,,,,,
2016-01-13,SWG,NA,NA,NA,11.1,,15.5,,,34,24,3.9,3,4.1,,,,,,
2016-01-13,IXE,NA,NA,NA,10.7,0.3,13.5,,,33.1,26,4.3,3.7,4.8,,,,,,
2016-01-13,IPSOS,NA,NA,NA,11.1,,13.9,,,31.4,28.3,4.4,4.2,3.4,,,,,,
2016-01-17,EMG,NA,NA,NA,11.6,,15.4,,,31.3,27,5.3,2.5,3.8,,,,,,
2016-01-18,EUROMEDIA,NA,NA,NA,11.2,,15.5,,,30.5,26.3,5.3,1.8,4,,,,,,
2016-01-20,SWG,NA,NA,NA,12.1,,14.7,,,33.8,23.1,3.8,3.3,3.9,,,,,,
2016-01-20,IXE,NA,NA,NA,11.2,0.2,14.1,,,33.5,25.2,4,3.6,4.3,,,,,,
2016-01-24,EMG,NA,NA,NA,11.8,,15.3,,,31.4,26.8,5.5,2.3,3.6,,,,,,
2016-01-25,PIEPOLI,NA,NA,NA,10,,15.5,,,32,27.5,4,2,3.5,,,,,,
2016-01-25,EUROMEDIA,NA,NA,NA,11.5,,15.8,,,30.4,25.7,5.4,2.2,3.8,,,,,,
2016-01-27,SWG,NA,NA,NA,12,,15,,,34.8,22.6,4.2,3.7,3.5,,,,,,
2016-01-27,IXE,NA,NA,NA,11,0.4,14.6,,,33.9,25.3,4.2,3.3,4,,,,,,
2016-01-31,EMG,NA,NA,NA,11.6,,15.8,,,31.8,26.5,5.6,2.7,3.2,,,,,,
2016-02-01,PIEPOLI,NA,NA,NA,10.5,,15,,,32.5,27,4,2,3.5,,,,,,
2016-02-01,EUROMEDIA,NA,NA,NA,11.4,,16,,,30.8,25.3,5.5,2.3,4,,,,,,
2016-02-02,Demopolis,NA,NA,NA,10,,15.5,,,32,27,4.6,3.4,4.5,,,,,,
2016-02-03,SWG,NA,NA,NA,12.2,,14.4,,,35.2,22.4,4,3.9,3.8,,,,,,
2016-02-03,IXE,NA,NA,NA,11.2,0.6,14.2,,,34.1,24.7,4,2.7,4.2,,,,,,
2016-02-07,EMG,NA,NA,NA,11.7,,15.2,,,32.3,26.3,5.2,3.1,3.7,,,,,,
2016-02-08,PIEPOLI,NA,NA,NA,10.5,,14.5,,,33,27,4.5,2,3.5,,,,,,
2016-02-08,EUROMEDIA,NA,NA,NA,11.9,,16.2,,,31.5,24.7,5.4,2.4,4,,,,,,
2016-02-10,SWG,NA,NA,NA,12,,14.6,,,34.7,23.2,3.8,3.5,4,,,,,,
2016-02-10,IXE,NA,NA,NA,11.7,0.7,14,,,33.3,24.9,4.4,2.1,4.8,,,,,,
2016-02-14,EMG,NA,NA,NA,12,,14.3,,,32.8,25.8,5.2,3.5,4,,,,,,
2016-02-15,PIEPOLI,NA,NA,NA,11,,14.5,,,33,26.5,4.5,2,3.5,,,,,,
2016-02-15,EUROMEDIA,NA,NA,NA,12,,16.3,,,32,24.5,5.2,2.4,3.8,,,,,,
2016-02-16,"SCENARI POLITICI",NA,NA,NA,9.6,,13.5,,,33.2,23.7,5.7,2.6,4.8,,,,,,
2016-02-17,SWG,NA,NA,NA,12.2,,13.9,,,34.4,23.2,4.3,3.4,3.7,,,,,,
2016-02-17,LORIEN,NA,NA,NA,10.9,0.4,15.2,,,33.8,25.8,3.4,3.2,3.2,,,,,,
2016-02-17,IXE,NA,NA,NA,11.8,0.9,13.8,,,33.9,24.4,4.2,1.9,5.1,,,,,,
2016-02-18,TECNE,NA,NA,NA,12.5,,14.5,,,31,28,5.5,2.5,3.5,,,,,,
2016-02-21,EMG,NA,NA,NA,12.5,,14.4,,,32.2,25.4,5.3,3.7,3.7,,,,,,
2016-02-22,EUROMEDIA,NA,NA,NA,11.7,,16,,,31.8,25.3,5.3,2.5,3.4,,,,,,
2016-02-24,SWG,NA,NA,NA,13.5,,14.4,,,34.1,21.2,4.5,3.1,3.7,,,,,,
2016-02-24,IXE,NA,NA,NA,11.5,1.1,14.5,,,33.7,24.5,4,2.3,4.7,,,,,,
2016-02-25,"SCENARI POLITICI",NA,NA,NA,9.3,,14,,,33.1,21.6,4.6,3.1,5,,,,,,
2016-02-25,DEMOS,NA,NA,NA,13.3,,13.2,,,32.2,25.8,5.5,2.1,,,,,,,
2016-02-28,EMG,NA,NA,NA,12.5,,14.8,,,31.3,26.4,5.1,3.2,4.1,,,,,,
2016-03-01,EUROMEDIA,NA,NA,NA,12.5,,15.5,,,32,25,5,2.6,3,,,,,,
2016-03-02,SWG,NA,NA,NA,12.4,,13.7,,,35.5,22.1,4,3.4,3.6,,,,,,
2016-03-02,IXE,NA,NA,NA,11.2,1.2,14.2,,,33.8,24.1,3.6,2.7,4.5,,,,,,
2016-03-03,"SCENARI POLITICI",NA,NA,NA,9.7,,12.1,,,31.7,24.5,5.9,1.8,5.4,,,,,,
2016-03-06,EMG,NA,NA,NA,12.5,,14.9,,,31.2,26.6,4.8,3,4,,,,,,
2016-03-07,PIEPOLI,NA,NA,NA,11,,14,,,32,25,5,2,4,,,,,,
2016-03-07,EUROMEDIA,NA,NA,NA,12.5,,15.2,,,32.5,24.9,4.5,2.5,3.4,,,,,,
2016-03-09,SWG,NA,NA,NA,12,,14.7,,,34.8,23,3.8,3.3,3.5,,,,,,
2016-03-09,IXE,NA,NA,NA,10.6,1,14.7,,,34.3,24.5,3.3,3,5.3,,,,,,
2016-03-09,IPSOS,NA,NA,NA,13,,13.2,,,32.2,26.9,4.2,3.9,3.2,,,,,,
2016-03-09,Demopolis,NA,NA,NA,10.2,,14.8,,,32.2,26,4.5,3.8,4.2,,,,,,
